"feature1","feature2","feature3","feature4","feature5","feature6","feature7","feature8","feature9","feature10","feature11","feature12","feature13","feature14","feature15","feature16","feature17","feature18","feature19","feature20","feature21","feature22","feature23","feature24","feature25","feature26","feature27","feature28","feature29","feature30","feature31","feature32","feature33","feature34","feature35","feature36","feature37","feature38","feature39","feature40","feature41","feature42","feature43","feature44","feature45","feature46","feature47","feature48","feature49","feature50","feature51","feature52","feature53","feature54","feature55","feature56","feature57","feature58","feature59","feature60","feature61","feature62","feature63","feature64","feature65","feature66","feature67","feature68","nlinks","nusermentions","nhashtags","nTweets","age","gender","extS","neuS","agrS","consS","openS"
0.0229866293986198,0.00248862350755553,0.00340087283999661,0.00588949634755213,0.00488167610812652,0,0.0154348393155624,0.0108059983731972,0.000622286889900677,0.00619875969393204,0.00410656776355016,0.0785439172136884,0.0470979051199681,0.00355717602584319,0.0201171342210703,0.02983320854173,0.00835171554054067,0.0127385383920258,0,0.0705991708074673,0.00131082429733034,0.0207966907957067,0.0170993523990415,0.00576349950698229,0.0189291005975357,0.0157799426013117,0.0245129727958178,0.00620915110865253,0.0124736078901634,0.0024833027664714,0.0598373855124768,0.0211541655195269,0.0134335065761567,0.00708471564307351,0.00226992928995313,0.0116157029948864,0.0159697970111004,0.0404065917284162,0.0497816217169294,0.00336936908845808,0.019402420964956,0.000922415587084913,0.0019431811487177,0.00316965842841292,0.012284430068217,0.0184733817724412,0.0238125903810674,0.00426600762561003,0,0.0195465827554573,0.0162934521313268,0.00282083133526988,0,0.00326536188647588,0.0102072589095811,0.00510362945479054,0.0170716091698919,0.0126204626404415,0.00445114652945038,0.0191993792225741,0.00674520588868968,0.00828011744554185,0.00956945766812826,0,0,0.00285263489266705,0,0,6,9,6,202,"18-24","M",0.1,-0.1,0.2,0,0.2
0.00586716144319126,0.000439905161733935,0,0.000439905161733935,0.000518068614353871,0.00287094807388985,0.00114447351031234,0.00488862495119382,0.000209270814061726,0.00400311734540421,0.000713726245050481,0.0863413049494037,0.0519663697850034,0.0118755321080008,0.0167074385384599,0.0284345682090183,0.00352300888838561,0.0104785737232494,0.00379313134574163,0.034537947169466,0.000682294287575266,0.0110095105634899,0.0100600113063608,0.00749269688058298,0.00697621033819291,0,0.0178438347075601,0.00644667139169291,0.00640203206214519,0.00308551483714221,0.040608444865241,0.0212286119873757,0.00338901668824372,0,0,0.0100504492342396,0.0248392535592031,0.0124707555995201,0.0619627551779299,0.0017556633911008,0.0106637387456968,0.0033579073953549,0,0.00172551305871633,0.00127024349785648,0.0211967336040972,0.025108929578556,0.0149845658143848,0.00686956330883955,0.00325480045533169,0.0314508828115797,0.00502206149685799,0.00176384763084364,0.016028881647028,0.00863609203685006,0.0167070177253348,0.00287094807388985,0.00287094807388985,0,0.027926175073173,0.0154762857892103,0.00558853374905313,0.00974210986148515,0,0,0.00689447977457734,0,0,35,46,24,202,"18-24","F",0.3,-0.1,0.2,0.4,0.2
0.0123136092806946,0.00690012086090187,0.00122138500330938,0.00812150586421125,0.000498592350656357,0.00330118825690766,0.00993310568883557,0.0103681561716157,0.000776971727008234,0.00303665253549501,0.00686256994984039,0.106004605168196,0.0681818170085828,0.0118663909199989,0.0275104894583818,0.037822788159613,0.00414534714998928,0.00648367702723292,0.00654901933223144,0.0397352794546815,0.00555919115197357,0.0156891682420315,0.00447545895217447,0.00169415259020787,0.0129606443057925,0.00789510037408633,0.0180791290461144,0.00985352419976141,0.0060686328247861,0.00215697202156687,0.0523868613385805,0.0130234158680372,0.0050211656108734,0.0073073672315361,0.00876826536006302,0.0133229904972438,0.0241930101184153,0.0212514842714179,0.0458869859681695,0.00346607921950956,0.013166669300076,0.00330118825690766,0,0.00154157096226913,0.00431947480863063,0.0111997670513325,0.0207445339161764,0.0128215824267355,0.00194683374486191,0.00597611774457899,0.0279188770734194,0.00958354873776221,0,0.00960893589798358,0.00872639243767363,0.014750211958643,0.00555037405533901,0.00555037405533901,0,0.0238027782540995,0.0086579163744656,0.00704965760347002,0.00820241950355178,0.00610854102177201,0.0010898187906331,0,0,0,13,63,5,202,"18-24","F",0,-0.1,0.1,-0.1,0.1
0.0129846200025751,0.00228004465898314,0.000938358854977406,0.00321840351396055,0.00277984333934982,0,0,0.00352107052470577,0.00199599171314982,0.00796511045503847,0.00111605938542832,0.126022277113225,0.100659741878015,0.0550358479231272,0.0249419523124276,0.0253625352352095,0,0.0114564029748408,0.00128466722152751,0.032551523524393,0.00557255071588856,0.0103498540418345,0.0109563969157961,0,0.017499777387585,0.0040099848511083,0.0145908124836635,0.00819578044819765,0.00315582611388354,0,0.074963741900253,0.0344446416851706,0.010704575343592,0,0,0.00288138926407352,0.0136286998030924,0.0118785504853086,0.0323050357517294,0.00306412243476186,0.0236271767253109,0.00110654149697195,0,0.00206549797314803,0,0.0156066960828499,0.115466243316189,0.0867678528191426,0.0152163942582521,0.00420905876836257,0.0156361377760925,0.000580608417312346,0.00378796021777171,0,0.0112675691410084,0.00298615541224342,0.00189398010888585,0.00189398010888585,0,0.00755485024401675,0.00461861905996661,0.00148488955583568,0.00293623118405014,0,0,0,0,0,63,77,108,184,"25-34","M",0.2,-0.1,-0.1,0.5,0.1
0.0277243516452257,0.0102017015413875,0.00279796000523679,0.0129996615466243,0.000397082530762248,0.0102814367203889,0.00274284954323232,0.00345927318483489,0.000160399186825754,0.0105526001799677,0.00623289600632313,0.0986101278926756,0.0521986109951528,0.00757525518165778,0.0138613812054038,0.0440465713936054,0.00326623291608499,0.00628511624476263,0.0132253867196404,0.060593613797778,0.00589913612220588,0.0282955157541276,0.00309094571692539,0.0146363523386639,0.0147390448601371,0.0130333859518756,0.0205391261486797,0.00562012494166853,0.0105306588496066,0.00306975913542742,0.102014055873153,0.0554539456051731,0.0158534668645997,0.0040817057667577,0.00752100763225945,0.011821724654322,0.0354433874318043,0.043697436412155,0.0659439395645424,0.0103639175420257,0.0115393836855181,0.00214482761071006,0.00183772616542732,0.00279848411139866,0.00772227051925529,0.0247426013302897,0.0736649783689953,0.0451458007772357,0.0183505442710991,0.0154190945863276,0.0290396792283301,0.00877091271043327,0.00816627022062426,0.00489338822388151,0.00720910807339106,0.00455146824178804,0.00635457794187533,0.00635457794187533,0,0.041912815485738,0.01591156627737,0.0125963148301221,0.00972192304154647,0.0113428981816654,0.00397622305358025,0.00495660700646951,0,0,14,61,67,202,"25-34","F",0.2,-0.3,0.2,0.3,0.2
0.0256965347708057,0.0070056491215341,0.00128161108828519,0.00828726020981928,0.00624894377089664,0.0060386924109622,0.0134826196201925,0.00248009917626405,7.0444876265354e-05,0.00973126579928486,0.00334869496464644,0.109593751919195,0.0646767154738991,0.013245365446549,0.0144033611374099,0.0426676263806282,0.00348321891511644,0.0173870476773517,0.00990588806463268,0.0460069734120738,0.00834232824137554,0.0194807486853667,0.00599003832174319,0.00177769068637197,0.00967627158178057,0.00551895028075196,0.0223714548159302,0.00706546942582555,0.00969829263391376,0.00560769275619091,0.0748635085952387,0.024460873271476,0.0160305483758465,0.00116524453830034,0.00169551142645139,0.0263239041546045,0.0179273241275243,0.016340067991118,0.066903167545018,0.0038227247696933,0.00743310495974171,0.00356486129215435,0,0.000350142434244832,0.00377957301467278,0.0110914119766575,0.0295488561133023,0.00778019303382164,0.00252219645158349,0.0192464666278971,0.00431944829092598,0.00338399777446279,0,0,0.000935450516463188,0.00429782198239043,0.00347670327070019,0.00143387180666363,0.00204283146403656,0.0499467180363641,0.0278664620625423,0.0224705341461668,0.00583529318755594,0.00266940279930914,0.00336237146592724,0.00720542511841343,0,0,10,142,8,202,"18-24","F",0.5,0.3,0,0.1,0.3
0.0202246588780356,0.00203555877905138,0.00431150183853805,0.00634706061758942,0.00265396192800992,0.00725461575418949,0.008989041886369,0.0121284351889039,0.000178803696260344,0.00936961359196938,0.0078085184347001,0.133992872255574,0.0754204572153742,0.013028605504091,0.0248874300371177,0.0553662948538916,0.00762692580294779,0.0272493479531556,0.00866537479397419,0.0702939663231456,0.00593949285671934,0.0246066359319322,0.0099406095907249,0.0118106157526725,0.0153605133891398,0.00902230546341332,0.0212173464726961,0.00591513678931011,0.00918611178918886,0.00312408350666526,0.0979893671788595,0.0484192298638677,0.0164806555356419,0.00570299847769484,0.00898634239052591,0.0165443556722842,0.0352849707788328,0.0432247386190739,0.0706279864881645,0.00731470230054853,0.0193901319332458,0.00573156113103879,0.00214329226398862,0.00239070038056969,0.0032898616258853,0.0183996725371714,0.0584650074783523,0.0342199712590164,0.0118858877313217,0.0115366303669311,0.0194605790620112,0.0117948572834911,0.00145240575752643,0.00621331602099364,0,0.0114911040873875,0.0137715930593816,0.00876187879921966,0.00500971426016194,0.0295520683350626,0.0161364187881398,0.0195301874936821,0.00284276452639389,0.00116250102131198,0.00206613976131134,0.0046063347788435,0,0,28,141,49,202,"50-XX","F",-0.2,-0.3,-0.1,0,0.5
0.0158020361522609,0.00182596746323804,0.00481876903565817,0.00664473649889621,0,0.00192824280858933,0.0017651102489486,0.00379559930577232,0.00110383519425102,0.0143815792800335,0.00507992624061763,0.105735778434414,0.0905411746288111,0.00477680080567425,0.0270546628784848,0.0151946038056025,0.0015800774798233,0.0015800774798233,0.00727482594512838,0.0720970553653323,0.00346043317904551,0.0261907043007674,0.00393597930418637,0.016295789325756,0.00944217278262514,0.00854270602625566,0.0244033197656853,0.00995273735211914,0.0108669142813393,0.0035836681322268,0.0722294910936764,0.0279316973266695,0.0118721679904151,0.0064374866013287,0.00231893008843362,0.0130531730244393,0.0366519237998143,0.0216550090974479,0.049421845027494,0.00589454195076025,0.0203707165649466,0.00426919691374263,0,0.00853482006343746,0.00271742544145893,0.0272521590559267,0.108903872434562,0.0444808145014811,0.0353464414471961,0.0288205836802348,0.0398492032668033,0.00996390531371334,0.0102517928746988,0.0117894577903319,0.00971140378524224,0.00529345623772849,0.014714909636313,0.014714909636313,0,0.02112654200924,0.00878241329254278,0.00625715120803649,0.0102080778313379,0.00145106510461637,0.0029085073154818,0,0,0,69,97,195,202,"25-34","F",0.4,0.5,0.2,0.2,0.2
0.0166966488872394,0.00153992573438846,0.00454606175142955,0.00608598748581802,0.00467499911900199,0.001883768638517,0.0080524633872389,0.00705776975535475,0.00111858236523059,0.0182157715871146,0.00905890918708545,0.117349315846113,0.0460297206406545,0.000880498828435744,0.0236392249062455,0.0623698619240564,0.00258512273453172,0.0259835227096084,0.00636153892289063,0.0797085250993074,0.011854586792393,0.0237675343275999,0.00710975343213478,0.0142455001386859,0.0143851098333265,0.00743687463200783,0.013260467007354,0.00262666653595274,0.00417964357171282,0.00375166660872503,0.0623207087673732,0.0263491961270521,0.0121301572602518,0.00424826531458045,0.00424826531458045,0.00847551191461621,0.0328471772258463,0.0304423304007955,0.0629482920070841,0.00393182637083575,0.0241396340521799,0.00198314799756282,0.00258512273453172,0.00383718283220903,0.00358314681005403,0.0204172690926176,0.0743827007126378,0.0312205171935269,0.0173735884924336,0.0251715266183153,0.023826440927616,0.00191744633177204,0.00917219938788532,0.00705401410758045,0.00568278110037821,0.0155297983163578,0.025657389675754,0.00675976085438163,0.0188976288213724,0.0198198035512856,0.0145148925298542,0.00640274405797349,0.00258512273453172,0.000770574254623836,0.00258512273453172,0.00374356302515832,0,0,73,52,19,202,"50-XX","M",0.3,-0.1,-0.1,0,-0.1
0.018803211884855,0.0102611431736927,0.00121554551724975,0.0114766886909425,0,0.00191646077422634,0.00318578293116676,0.00685146333379372,4.65652571923527e-05,0.0107501236646954,0.00969210976926114,0.0863565999758039,0.0425610393216832,0.00630659209973224,0.0174714787114151,0.0425551503978411,0.00183010735014489,0.0181812789543988,0.00736054046827467,0.0717602499908368,0.0126253037863612,0.0243759655858664,0.00655347229348965,0.0109922878557502,0.0255270716532086,0.0154445754475507,0.0330640583940468,0.00884218704628337,0.0124168794120052,0.00857527035724834,0.0516255741980534,0.0260948555619557,0.00709756755177959,0.00205969178176898,0.00839425813583292,0.00948352302374947,0.0513008373100688,0.0469873670215724,0.076197577172515,0.00228833211202048,0.0235590475427461,0.00266043958822865,0.00295086914051106,0.00154857738977011,0.0100848043629384,0.0227234106831641,0.0403345902482436,0.0155529320052814,0.012261291970606,0.016371120676167,0.0270625052525485,0.0134030741895974,0,0.00289419939633754,0.0107652316666135,0.0114853256773408,0.0134869971057096,0.00671467373085186,0.00677232337485776,0.0739291422046463,0.0331275315227037,0.0181089895617518,0.0156840733306113,0.0108745685115362,0.00799513870988082,0.0267244620619551,0.00166721460358909,0,3,1,0,202,"18-24","M",-0.1,0.2,0.1,0,0.2
0.0247686078880721,0.0033203498753323,0.00219824647238274,0.00551859634771504,0.00571374427022751,0.00754059635397341,0.00154649769824926,0.00230477485905962,0.000845133630452297,0.0118235988517509,0.00190356044108954,0.114458415906531,0.0655064286487951,0.00417903936702905,0.0115083027508118,0.0415285062826026,0.00628553509236359,0.0145806820229313,0.00869150096145565,0.0691284458426052,0.00526900120178931,0.0264791482639546,0.0049878710577032,0.00585784278664281,0.0186241131350118,0.00566459730940055,0.01830386596738,0.00458553980740519,0.00845431521097398,0.00323604741034002,0.0845145608543213,0.0398124633263163,0.0196400497565982,0.00505415907628227,0.00948127360834605,0.0039538820700011,0.0318054651428159,0.0278471160189753,0.0881409964028053,0.00474751656186725,0.0335921461345673,0.0113419305173636,0.00380712088217908,0.013285344577205,0.00745128358159954,0.0136362347303329,0.0516374916986559,0.031078065312373,0.00860437687501259,0.016322828098654,0.0277850844375887,0.0139721410663525,0.00563179495730304,0.00741194154813712,0.00279717040445693,0.0345496664292298,0.0245429096744617,0.00177506449051695,0.0227678451839448,0.045637275257747,0.0281297230461274,0.00879730123947761,0.0120918455206776,0.00274502938917032,0.00360383141864218,0,0,0,89,35,17,202,"35-49","F",0.4,0.3,0.2,0.4,0.5
0.0151120339330032,0.00149509461529734,0.00244124197300724,0.00393633658830458,0,0.00954734247514713,0.00260116116516052,0.013301547185421,0.000508406437957786,0.00321940208232277,0.000365346412445365,0.0898487661581434,0.0628832317837938,0.00246674625162703,0.0182354109762739,0.0269655343743496,0,0.00772442198411062,0,0.0406449261905008,0,0.0171548675532638,0.00171841132956852,0.0162481164535085,0.00438915803343252,0,0.00885631997330194,0.00285278415029597,0,0.00278969245292788,0.0400261980437306,0.0176653906604512,0.0119885844481544,0,0.00109175204467286,0.00928047089045215,0.0206204964372052,0.0232290674591296,0.0261623942959013,0.00778273538073525,0.00334910083999311,0.00334910083999311,0,0,0,0.00308012283008185,0.0270180557999688,0.00526094646212823,0.0148805135665575,0.00687659577128312,0.0273783348004605,0.00128932260641603,0.00256030459091038,0.0182515774123556,0.0174103852315266,0,0.0142489377931948,0.00755565098792507,0.00669328680526972,0.02950095442256,0.0202606294766263,0.0151522702820334,0.00321384337007809,0,0,0,0,0,5,32,7,174,"18-24","F",0,-0.1,0.1,0.3,0.4
