"feature1","feature2","feature3","feature4","feature5","feature6","feature7","feature8","feature9","feature10","feature11","feature12","feature13","feature14","feature15","feature16","feature17","feature18","feature19","feature20","feature21","feature22","feature23","feature24","feature25","feature26","feature27","feature28","feature29","feature30","feature31","feature32","feature33","feature34","feature35","feature36","feature37","feature38","feature39","feature40","feature41","feature42","feature43","feature44","feature45","feature46","feature47","feature48","feature49","feature50","feature51","feature52","feature53","feature54","feature55","feature56","feature57","feature58","feature59","feature60","feature61","feature62","feature63","feature64","feature65","feature66","feature67","feature68","nlinks","nusermentions","nhashtags","nTweets","age","gender","extS","neuS","agrS","consS","openS"
0.00408884805947243,0.00211789710509618,0,0.00211789710509618,0,0.00197095095437626,0.00468362681042147,0.00174686888448547,0.00306497933419759,0.00654245616251584,0.00322687738965498,0.022166133263251,0.0146538410303741,0.00266307494600316,0.00556414671019679,0.00751229223287687,0,0.00116501646294811,0,0.0392421591772854,0.00106886510496431,0.0183688951456402,0.00321004497865324,0.00139986371221183,0.00309479315489097,0.00700855163369749,0.0123949411665878,0.000905048985191941,0.00725716290885109,0.00423272927254474,0.025100810953003,0.0137496962216839,0.00197095095437626,0.0025480477641582,0,0.00393141913744615,0.0186323238737089,0.00900045168935379,0.0615777169812861,0.00468064396704926,0.006043952457457,0,0,0.00322039723004328,0.00567446590714595,0.0101438956488447,0.0149005912293774,0.00828998824012361,0.00249953787016142,0.0066106029892538,0.016396606299573,0.00688891602582417,0.00244554510463154,0.00429574249461929,0.00426241774469367,0,0.0130090578081812,0.0130090578081812,0,0.0131513899772378,0.00968966533831907,0,0,0,0.00206186092670687,0,0,0,55,48,36,202,"25-34","F",0.1,0.1,-0.1,0.4,0.1
0.00455777688321996,0.00186461255839288,0.000887602166807066,0.00275221472519994,0.000806193776627473,0.000999368381392543,0.00117812659877697,0.00172191474117166,0.000804872906170206,0.00533585327169639,0.000923954013919021,0.0271651341590754,0.0193917768801666,0.00487296968383313,0.00669788901665663,0.00701490593037612,0,0.00149661991182754,0.00472538640485358,0.0379100339900879,0.00217538252329085,0.0165288128068381,0.00360032088177485,0.00120617934320724,0.00447603665803916,0.00183947457183623,0.0154929141910537,0.00868608646192216,0.00351801879580522,0.00328880893332631,0.0278147121322695,0.00820138759324626,0.00269316432482708,0.00415063374765681,0.00488997425255255,0.00364032669403682,0.0146372080792466,0.0155172518298984,0.0632066047851773,0.0007575414184778,0.00519513061893206,0,0,0.00182120956981761,0.00330812018359018,0.0180645001652052,0.0155645936326301,0.00472419813901246,0.00419748247996161,0.0105031061926925,0.00575709322749491,0.00117804273542737,0.00150061129834369,0.00140928344823109,0.00195959631411306,0.00555398912247105,0.00115340253748558,0.00115340253748558,0,0.0199765432940223,0.00969123969328084,0.00179105186696399,0.00768805795715002,0.00195959631411306,0,0.00115340253748558,0,0,43,168,30,202,"35-49","F",0,0.2,0.2,0.3,0.2
0.00955644360550644,0.00474230307633189,0.00163583847023476,0.00637814154656665,0.00130427585545662,0.00187402620348316,0.00352489664100111,0.00131644725200348,0.0018678479654096,0.00755469188951565,0.00935704921049629,0.0605683256266696,0.0427795429838486,0.0104904037586889,0.0102538352354209,0.0146773386252271,0.00243951717239548,0.00389343604698399,0.00574435882131704,0.0426052065370569,0.000828649648766547,0.0124582210420629,0.00173066395129796,0.00388771599843724,0.0104364960543553,0.00452679342654006,0.00813504573464801,0.00587914458452911,0.00102159546607248,0.000356674182710764,0.0356532660112228,0.0189738936111263,0.00317830205893979,0,0,0.00764809546783936,0.0158780249583406,0.00173066395129796,0.0722721977309785,0.00486369113552917,0.00690846294085345,0.00130427585545662,0,0.00416049021910237,0.00572851379162193,0.0134332224811237,0.0389490169216785,0.0114549062582704,0.0107160367093765,0.0241214557964971,0.00419740949665416,0.00419740949665416,0,0,0,0.00492825702979342,0,0,0,0.00798113465924947,0.00475431632225753,0.00376561743055714,0.000877631501335656,0,0,0.00448121699311829,0,0,6,81,7,202,"18-24","F",0.2,-0.1,0.2,0,0.1
0.00668813219987141,0.0030481907290336,0,0.0030481907290336,0.00157602013363227,0.00206392133720555,0.00126792999633474,0,0.00424009890607427,0.00210557015950559,0.0103401533962758,0.0454461281783161,0.0278661963520441,0.00374428692770097,0.0162111183947629,0.017579931826272,0.000840555534524687,0.00270985150530627,0.00376406430788562,0.0226024150345632,0.00186929597078158,0.00740337855881741,0.00325805494278309,0.00127306989611087,0.00359047886571574,0.00128567610919636,0.0155834286766198,0.0048817741046322,0.00758031864008996,0.000361798811772701,0.0285554164052151,0.015427195459333,0.00363994147083781,0,0.00244104885680462,0,0.0348265250956981,0.00599160360318724,0.0642211183446588,0.000749866398813974,0.0102040271143428,0,0,0.000835212195698373,0.00349092780941429,0.0192714133206675,0.0313905895867854,0.0111906140852082,0.00447749793799768,0.0157224775635796,0.00551184263795696,0,0.00150252513011591,0.00214002153705947,0,0.00179746715336758,0.00137730936040485,0,0.00137730936040485,0.0176282732498852,0.0137987253612305,0,0.00196025191787308,0,0,0,0,0,43,120,34,202,"35-49","M",0.5,0.1,0.1,0.1,0.1
0.00939157000192573,0.00556714872698736,0,0.00556714872698736,0,0.00218215145018519,0.000108355429033473,0.00127793276522825,0.0011694731614416,0.00107428302331598,0.00823723566298621,0.0327280480835322,0.0112989537457162,0.00474777970060416,0.00302643967160249,0.0164573604610203,0.00152859203183068,0.00166609881260321,0.00943345355926621,0.049275926266817,0.00305718406366136,0.022220654990903,0,0.00140558802494714,0.005959047554033,0.00405143579953081,0.0320562472717254,0.0100899260585827,0.0131110799462359,0.00476148119894888,0.0354546947716907,0.0231468273470852,0.00218215145018519,0.00257690138398327,0,0.00228525710763468,0.0153047647650694,0.019084797183752,0.0743386971495635,0.00114567677806441,0.00575985888056111,0,0,0.000231683192516891,0.00315223313695208,0.0159534860467119,0.0197663863863976,0.012438837728815,0.00543294993024584,0.00582709359730517,0.014723334502353,0.0100359404010634,0,0,0.00734503478488875,0.00459323731251393,0.00424045962363675,0,0.00424045962363675,0.0188622858509565,0.0100545691206951,0,0.00573602989271106,0.000596367606495582,0.00702794012473572,0,0,0,14,35,0,202,"25-34","F",0.5,0.2,0.5,0.2,0.1
0.00868086087082164,0.00284260435346834,0.00137665667016409,0.00421926102363243,0.00284751347886968,0.00161408636831952,0.000666373981082318,0.000277105474035319,0.00436802881294504,0.00460917553917953,0.0010462605506335,0.0580588330375179,0.0179535460423431,0.01011531561893,0.00479970461508272,0.0333731559459917,0.010777580447491,0.0116186941353848,0.0109068157656674,0.0414883230160658,0.0010465593059556,0.0197053169749861,0,0,0.00428545003972047,0.00193060651481921,0.0268852648897248,0.00489742904922784,0.0172978121230272,0.00948032909361659,0.0488585475130327,0.0278035148545539,0.00583825651735329,0.00360953267792564,0,0.00706758851042901,0.009586558529454,0.000861334633492151,0.0686319996325688,0,0.00911171642378989,0,0,0.00373324074289434,0.000935382370805613,0.00787969100498163,0.0100151316670786,0.00164726074052303,0.00360953267792564,0.0129734566215657,0.00548029741953686,0.00374499012683104,0,0.0021857759384908,0,0.00107703039593553,0.00695180080088222,0.00337398326957632,0.0035778175313059,0.0277215563609952,0.0216710285968708,0,0.00320301428525469,0.00212598388931915,0.00196227193740261,0.00544858227291713,0,0,25,79,32,202,"25-34","F",0.1,0.1,-0.1,0.4,0.1
0.00458057523465828,0.00420493208952367,0,0.00420493208952367,0,0.000375643145134603,3.13195179490692e-05,0,0.00643314735384176,0.00572599778396465,0.00165601035938949,0.0573570835911305,0.0493828736957134,0.0141077445981352,0.00861760385485661,0.00501732948985545,0,0.00241925491134979,0.00233100233100233,0.0377783625052992,0.00151635197629835,0.0200356734865104,0.00305336685115197,0.00233100233100233,0,0.0016866967681568,0.00590213134513194,0.00109256178994387,0.00243766314816008,0.0012886759176172,0.0484799149481865,0.0254169869647164,0.000375643145134603,0,0.00116550116550117,0.00133536123751664,0.0166450201283168,0.0101593225772686,0.0544349983823005,0.00309105265334776,0.0148630342626552,0.00303270395259669,0,0.00115846392191455,0.00227363866821657,0.00766479264777884,0.0353902420783972,0.0196846489241251,0.00737350509016545,0.0120723913458316,0.00794207950112606,0.00660626593972951,0,0.00278279726344082,0,0.00366701840119327,0,0,0,0.0113628436473177,0.00963527519909834,0.000644337958808602,0.00108323048941079,0,0,0.00255689979722158,0,0,44,35,6,202,"35-49","M",0.5,0.3,0.2,0.4,0.2
0.00539292590634089,0.00296960022776569,0,0.00296960022776569,0.00144724556389191,0.000976080114683294,0,0.00119145611194213,0.000312463443379494,0.00233074201873147,0.00340438442518352,0.0411856667726899,0.0252838947447435,0.000733116105299727,0.00635427604734584,0.014149967505801,0.000733116105299727,0.00226425488928012,0,0.0250508026242985,0,0.0108958929471153,0,0.000556011903800392,0.00323927946408581,0.0023900673464905,0.0171840895242661,0.00521352916106411,0.00511133640003135,0.00495085460818273,0.0304357935269665,0.0109885661531127,0.0040536890816629,0.0012531328320802,0.0025062656641604,0.00348620295365368,0.0111362138366967,0.00205061155401987,0.0489906063622264,0.00136414371648278,0.00568148181615557,0,0,0.000512450367134713,0.0015311387839804,0.00988563594779565,0.0109914609933108,0.00333576707340883,0.0040374044481408,0.0023078164259458,0.0053700939939066,0.00162602689668481,0.00131047304581538,0.00405962094809121,0,0.0082964278689499,0.00458417286100187,0.00458417286100187,0.0012531328320802,0.00312637847328333,0.00137457395113792,0,0,0.00175180452214541,0,0.00099734338013042,0,0,54,60,44,202,"25-34","M",0.3,0.5,0.1,0.2,0.2
0.00574790691828585,0.0013813291704415,0.00136943902120254,0.00275076819164404,0.00164985994283678,0.00134727878380504,0.000685702344323173,0.000663865542796042,0.000624891904630118,0.00351631806726792,0.00328306622866054,0.0349430250234413,0.0057914375959778,0.000960040537681414,0.000885412511840563,0.0265582894714886,0.00366856187532914,0.00373220871736101,0.00659969822612628,0.0382410270535517,0.00243701243931863,0.0126314563415988,0.00178059563015299,0.00625073091069507,0.00522873856930149,0.00365485519126922,0.0180699758648056,0.0140904242896976,0.00361982018511686,0.000359731389991142,0.0193016048010387,0.00625897150236333,0.00485575300616179,0,0.00236796759882542,0,0.0168142349982666,0.0180135554309265,0.0515665574445684,0.00256305442324844,0.018033197112905,0.0030784313714082,0.003216874247134,0.000369369204069786,0.00396180566371221,0.0118405084603865,0.013234801693377,0.00317406964230908,0.00461834876273974,0.00789142642267092,0.012769353601304,0.0059208600047799,0.00185861427951997,0.00534961070699528,0,0.00686379134521654,0,0,0,0.0109732414758741,0.00940622717157692,0.00428571428571429,0.00185861427951997,0,0,0.0103405325934835,0,0,5,102,1,202,"25-34","M",0.2,-0.2,-0.1,0.3,0.2
0.00838509644662578,0.00259085733427112,0.00222092663382894,0.00481178396810005,0.00259145745648496,0.000981855022040775,3.87765460321809e-05,0.000447047503566358,0.00323790017060654,0.00180730420693392,0.00278426434995947,0.0393623633566768,0.0231357037098726,0.00683696598117946,0.00643188981885242,0.00861141278177362,0.00415359329843073,0.00219751622695575,0.00346023089274464,0.0311216312866576,0,0.0203260014339304,0,0,0.00611139696596089,0.00517306765383453,0.0192921767104527,0.0105187223386607,0.006001971203528,0,0.0206589721414944,0.0132280297900249,0.00579423911235467,0,0,0,0.0152112111166444,0.014312303980687,0.0618327051691394,0.00278411015307844,0.00716834536818797,0,0,0.000124366735377032,0.00236781589851317,0.00969283302030371,0.0189608907788777,0.00469125128245864,0.0111046312730541,0.00483153341814954,0.01349021931602,0.0132666955642368,0,0.00187738816113129,0.00123213847665478,0.00280388910341057,0,0,0,0.0088231715174936,0.00158284273161336,0,0.0047887126180072,0.00245161616787304,0,0.00158284273161336,0,0,25,138,45,202,"25-34","F",0.2,0,-0.1,0.5,0.1
0.00424390112447552,0.000899740879495273,0,0.000899740879495273,0.00293334171569899,0.00041081852928126,0.00114848441572203,0.00110287984691733,0.000603072898056094,0.00368526347310212,0.00173021828159787,0.0419666108661038,0.0181629769113478,0.000533611025820294,0.0127681947117481,0.0218703289711858,0.00954446684127008,0.00190635349733794,0.0105178439280664,0.041539679825416,0.00275305160128944,0.0170386380073847,0,0.000702053005115052,0.0113003325578977,0.00413065669902082,0.015231133271524,0.00559323989444125,0.00545072336196195,0.000796873332258859,0.0321010419369048,0.0134203702435815,0.00334416024498025,0.0010724378247881,0.0010724378247881,0.0010724378247881,0.0206730415669074,0.0126557431236789,0.0779878906876652,0.00327798575330438,0.00620354087912493,0,0.00268824367774687,0.000136370486734625,0.00430698127135198,0.0169917600374356,0.015447833550217,0.00580965500295791,0.00239601040113674,0.00965178641397097,0.0102497099404768,0.00359104547461112,0.00899040611556525,0.00125930382491151,0,0.0133466729865044,0,0,0,0.0168263804911957,0.0134360838083338,0,0.00339029668286192,0,0,0,0,0,4,99,19,202,"25-34","M",0.4,-0.2,-0.2,0.4,0.1
0.00243934790671666,0,0.000923830826676742,0.000923830826676742,0,0.00151551708003992,9.67784384164514e-05,0.000185956734676763,0.00206341721487536,0.00486724330443874,0.00295871356088747,0.0379224945441292,0.0321438525461646,0.00565756759400357,0.015564212639015,0.00373906216082652,0,0.000744044127597112,0,0.0335212761236622,0.00342601676389167,0.0182189832298737,0,0,0.00148990168979835,0,0.00798803739181222,0.00301079081799526,0.00227399090395646,0.0027032556698605,0.0321098964352167,0.0182138625171098,0.00243934790671666,0.00240096038415366,0.00156186073909241,0.00308359692177793,0.0254302678079686,0.00546877166106357,0.0407341465600153,0.000171269512087313,0.0208593577304458,0.0103137949708053,0,0.00244417835743126,0.000302295285706842,0.00599592433146854,0.0426501077966858,0.0084848152015889,0.0195667063154251,0.0210390228285778,0.0179416409909281,0,0.00480192076830732,0.00803550416860662,0.00750517643816783,0.00191087639218265,0.00773553121156388,0.00773553121156388,0,0.00701048115709948,0.006116450550981,0,0,0,0,0,0,0,71,83,38,202,"35-49","M",0.5,-0.1,0.2,0.2,0.5
0.00789844422921808,0.00669132131339228,0,0.00669132131339228,0,0.0012071229158258,0.00151022207853413,0.00101520244057305,0.00179909459650623,0.00178683245193415,0.00375602347595564,0.0391431095816423,0.0225468487296273,0.0123721980770318,0.000734653259938336,0.0165962608520151,0,0.00482661078679498,0.00130893259238955,0.0451286114017293,0.00216041739301535,0.0216247020128362,0,0.00561797752808989,0.0107560394459714,0.00565321160878841,0.0115797914523744,0.00295073067369709,0.0056150368055526,0.00185337086771571,0.0222856099799421,0.00971471843245454,0.0012071229158258,0.00149041201749827,0,0.00128734824920144,0.0196671516081374,0.0141077581570458,0.0723999267279997,0.00352855212343714,0.0066303511465183,0,0,0,0.000471558001861048,0.0286166215163808,0.0116805817913064,0.00734888966628876,0,0.00650260367068846,0.0058454648024322,0.00424645363329032,0,0,0.00159901116914188,0,0.0075763248886904,0.00439473312027089,0.00318159176841951,0.0186052177293259,0.00924821633129739,0,0.00908983378834921,0.00507734782661001,0,0.00243638575967038,0,0,7,67,1,202,"25-34","F",-0.3,-0.1,0.3,0.1,0.1
0.00266607039623463,0.0021069468066301,0,0.0021069468066301,0,0.000559123589604527,0.00218645315034548,0.00172714767974356,0.0027823449003596,0.00443748046612498,0.00364536967882421,0.0480453485330668,0.0290468108383925,0.00935482849575375,0.000381805197865763,0.0180385708053636,0.000854053506611944,0.00829479805114925,0.00583941605839416,0.0458149593154014,0.00189931386228318,0.0219426077882979,0.000989460883600118,0.000647733575522208,0.00540158378936284,0.00336145427468883,0.0434670434204116,0.00516849915887634,0.0243358367198777,0.007449940610493,0.0609905487642772,0.0442272925195479,0.000559123589604527,0.00413025128925886,0.00307286000447533,0.00447511818747423,0.0310029126806679,0.0156654356408585,0.09246561323558,0.00130417579015666,0.00478577907633292,0,0,0.00072280516874421,0.00155253468251256,0.0216928757201369,0.0170620515223508,0.000878919695369288,0.0100775036306452,0.00972823558337596,0.00400690145240393,0.000367608719698978,0,0.00108719342320685,0,0.00546675546700247,0.00145985401459854,0.00145985401459854,0,0.0257205138736121,0.0106541916774552,0.00242120570215086,0.0127865909655507,0,0,0.00248024818151244,0,0,33,58,49,202,"25-34","F",0.3,0.2,0.1,0.5,0.1
